"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","BTSX","Both sexes","","22.4","22.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","MYS","Malaysia","","BTSX","Both sexes","","17.6","17.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","MHL","Marshall Islands","","BTSX","Both sexes","","19.4","19.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","MNG","Mongolia","","BTSX","Both sexes","","26.2","26.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","NRU","Nauru","","BTSX","Both sexes","","35.3","35.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","NZL","New Zealand","","BTSX","Both sexes","","13","13.00000","","","","",""
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","PLW","Palau","","BTSX","Both sexes","","13.9","13.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","PNG","Papua New Guinea","","BTSX","Both sexes","","29.85","29.85000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","PHL","Philippines","","BTSX","Both sexes","","20.75","20.75000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","KOR","Republic of Korea","","BTSX","Both sexes","","19.9","19.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","WSM","Samoa","","BTSX","Both sexes","","19.6","19.60000","","","","",""
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","SGP","Singapore","","BTSX","Both sexes","","14.6","14.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","SLB","Solomon Islands","","BTSX","Both sexes","","30.4","30.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","TON","Tonga","","BTSX","Both sexes","","26.9","26.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","TUV","Tuvalu","","BTSX","Both sexes","","28.4","28.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","VUT","Vanuatu","","BTSX","Both sexes","","14.05","14.05000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","WPR","Western Pacific","","VNM","Viet Nam","","BTSX","Both sexes","","18","18.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","DZA","Algeria","","MLE","Male","","28.8","28.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","BEN","Benin","","MLE","Male","","6.8","6.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","BWA","Botswana","","MLE","Male","","24.2","24.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","BFA","Burkina Faso","","MLE","Male","","16.4","16.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","BDI","Burundi","","MLE","Male","","12.8","12.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","CPV","Cabo Verde","","MLE","Male","","10.4","10.40000","","","","",""
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","CMR","Cameroon","","MLE","Male","","11","11.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","TCD","Chad","","MLE","Male","","10.4","10.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","COM","Comoros","","MLE","Male","","17.6","17.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","COG","Congo","","MLE","Male","","20.6","20.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","CIV","Côte d'Ivoire","","MLE","Male","","17.2","17.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","COD","Democratic Republic of the Congo","","MLE","Male","","16.4","16.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","ERI","Eritrea","","MLE","Male","","8.1","8.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","SWZ","Eswatini","","MLE","Male","","13.9","13.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","ETH","Ethiopia","","MLE","Male","","5.7","5.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","GMB","Gambia","","MLE","Male","","17.8","17.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","GHA","Ghana","","MLE","Male","","4","4.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","GNB","Guinea-Bissau","","MLE","Male","","13.3","13.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","KEN","Kenya","","MLE","Male","","14.8","14.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_cig_curr_std","Estimate of current cigarette smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/348","PUBLISHED","Published","","2020","2020","","AFR","Africa","","LSO","Lesotho","","MLE","Male","","36.4","36.40000","","","","","Projected from surveys completed prior to 2020."
