"LOCATION,""Country"",""REG_ID"",""Region"",""IND"",""Indicator"",""ISC11"",""Education ISCED level"",""GENDER"",""Gender"",""MEAS"",""Measure"",""TIME"",""Year"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,38.3,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,42.3,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,42.6,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,40.7,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,40.1,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,39.9,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,35.8,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,34.5,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,35,""r"",""Values are below a certain reliability threshold and should be interpreted with caution"""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,34.6,""r"",""Values are below a certain reliability threshold and should be interpreted with caution"""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,33.2,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,30.8,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,30.7,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,29.2,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,16.09,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,16.32,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,16.6,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,16.8,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,17.58,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,17.87,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,18.57,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,18.88,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,18.84,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,19.3,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,19.45,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,20.09,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,20.33,,"
"MEX,""Mexico"",""MEX"",""Mexico"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,21.23,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,41,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2001"",""2001"",""PC"",""Percentage"",""0"",""Units"",,,41.8,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2002"",""2002"",""PC"",""Percentage"",""0"",""Units"",,,41.8,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2003"",""2003"",""PC"",""Percentage"",""0"",""Units"",,,40.9,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2004"",""2004"",""PC"",""Percentage"",""0"",""Units"",,,40.5,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,40.5,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,41.4,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,41.7,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,41,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,40.7,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,40.6,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,40.3,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,40.3,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,41.5,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,40.7,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,40.5,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,40.4,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,40.4,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,39.8,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,38.6,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,37.6,,"
"NLD,""Netherlands"",""NLD"",""Netherlands"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,37.3,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,52.4,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2001"",""2001"",""PC"",""Percentage"",""0"",""Units"",,,50.9,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T64"",""Share of population 25 to 64 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""F"",""Women"",""VALUE"",""Value"",""2002"",""2002"",""PC"",""Percentage"",""0"",""Units"",,,50.7,,"
